"","d2010_11_06","d2010_11_07","d2010_11_08","d2010_11_09","d2010_11_10","d2010_11_11","d2010_11_12","d2010_11_13","d2010_11_14","d2010_11_15","d2010_11_16","d2010_11_17","d2010_11_18","d2010_11_19","d2010_11_20","d2010_11_21","d2010_11_22","d2010_11_23","d2010_11_24","d2010_11_25","d2010_11_26","d2010_11_27","d2010_11_28","d2010_11_29","d2010_11_30","d2010_12_01","d2010_12_02","d2010_12_03","d2010_12_04","d2010_12_05"
"1",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"2",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"3",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"4",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"5",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"6",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"7",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"8",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"9",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"10",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"11",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"12",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"13",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"14",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"15",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"16",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"17",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"18",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"19",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"20",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"21",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"22",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"23",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"24",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"25",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
"26",-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.176559759252758,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.169894420474172,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848,-0.24391807014848
